1;0,4062;4
1;0,4062;4
1;0,4062;4
1;1,8279;18
1;0,4062;4
1;0,4062;4
1;1,5236;15
1;0,2032;2
1;0,2032;2
1;3,048;30
1;0,2032;2
0;0,7112;7
1;0,7112;7
1;1,6259;16
1;1,6259;16
1;0,8131;8
1;1,1181;11
1;1,1181;11
0;0,9149;9
1;1,7286;17
1;2,3388;23
1;2,3388;23
1;2,3388;23
1;2,3388;23
1;2,3388;23
1;2,3388;23
1;2,3388;23
1;1,2203;12
1;1,2203;12
1;1,2203;12
1;0,5085;5
1;0,5085;5
1;0,4068;4
1;0,6102;6
1;0,4068;4
1;0,6102;6
1;0,6102;6
1;0,4068;4
1;0,6102;6
0;6,0004;59
1;2,0347;20
1;0,407;4
1;0,407;4
1;3,3582;33
1;0,2036;2
1;0,1018;1
0;0,8144;8
1;0,2036;2
0;0,8144;8
1;0,3054;3
1;0,7126;7
0;0,8144;8
1;0,3054;3
1;0,3054;3
1;0,3054;3
1;1,2217;12
1;0,6109;6
1;0,6109;6
1;0,6109;6
1;2,24;22
0;6,0073;59
0;0,5091;5
1;1,9347;19
0;5,7023;56
0;5,7023;56
1;0,3055;3
1;0,3055;3
1;1,1205;11
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
1;0,6112;6
0;1,1206;11
1;1,1206;11
1;0,4075;4
1;0,4075;4
0;1,1207;11
1;0,6113;6
0;5,6037;55
1;1,3246;13
1;1,8341;18
1;1,8341;18
1;0,5095;5
1;0,5095;5
1;0,5095;5
1;0,2038;2
1;0,2038;2
1;0,4076;4
1;2,2422;22
0;1,9365;19
0;0,6116;6
1;0,6116;6
1;0,6116;6
1;0,6116;6
1;0,6116;6
1;1,0194;10
0;0,7137;7
1;0,7137;7
1;0,4079;4
1;1,6318;16
1;1,0199;10
1;0,816;8
0;0,408;4
1;0,51;5
1;0,51;5
1;0,8161;8
1;0,8161;8
1;0,5101;5
0;5,2034;51
0;5,1018;50
0;0,4082;4
1;0,4082;4
1;0,5103;5
1;1,7351;17
0;5,1039;50
1;0,5104;5
1;0,5104;5
1;0,5104;5
0;0,5104;5
1;0,7146;7
1;0,2042;2
1;0,2042;2
1;0,2042;2
0;0,2042;2
1;0,2042;2
1;0,2042;2
1;1,7358;17
0;1,7358;17
0;4,8001;47
0;1,8384;18
0;4,8012;47
0;5,0057;49
0;5,0057;49
0;1,4305;14
1;1,8396;18
1;1,8396;18
1;1,8396;18
1;1,8396;18
1;1,8396;18
1;1,8396;18
1;1,8396;18
1;1,6353;16
1;4,9069;48
1;1,329;13
0;4,6008;45
1;0,7157;7
1;0,7157;7
1;2,8628;28
1;0,9202;9
1;0,2045;2
1;0,2045;2
1;0,7158;7
1;0,716;7
1;0,3069;3
1;0,3069;3
1;1,1253;11
1;1,1253;11
1;1,1253;11
1;0,8187;8
1;0,8187;8
1;0,2047;2
1;0,2047;2
1;0,2047;2
1;0,2047;2
1;0,2047;2
0;5,9385;58
1;0,512;5
1;1,9456;19
1;1,9456;19
1;0,512;5
1;0,512;5
1;0,512;5
1;0,4097;4
1;0,6147;6
1;0,6147;6
1;0,6147;6
1;0,4098;4
1;0,205;2
1;0,205;2
1;0,205;2
1;0,205;2
1;0,205;2
0;0,3075;3
1;0,205;2
1;0,615;6
1;4,1002;40
1;0,2051;2
1;0,2051;2
1;0,2051;2
1;4,4097;43
1;4,4102;43
1;0,3078;3
1;0,3078;3
1;0,3078;3
1;0,4105;4
0;0,3079;3
0;0,3079;3
1;0,3079;3
0;0,3079;3
1;0,3079;3
1;0,3079;3
1;0,3079;3
0;4,0029;39
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,3081;3
1;0,5136;5
1;0,5136;5
1;0,5136;5
1;0,5136;5
1;0,5136;5
1;3,9035;38
1;0,3082;3
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,2055;2
1;0,6167;6
1;0,6167;6
1;1,3366;13
1;0,9255;9
0;3,7021;36
1;0,5142;5
1;0,5142;5
1;0,5142;5
1;0,5142;5
1;0,3087;3
1;0,3089;3
1;0,412;4
1;0,412;4
0;0,412;4
0;0,412;4
1;4,3296;42
1;4,3296;42
1;0,1031;1
1;0,1031;1
1;0,1031;1
1;0,1031;1
1;4,8461;47
1;4,8461;47
1;3,5087;34
1;3,2014;31
1;3,202;31
1;0,1033;1
0;4,3397;42
0;4,3397;42
0;3,2041;31
1;0,2068;2
1;0,2068;2
1;0,2068;2
1;3,5177;34
1;3,4147;33
1;3,4147;33
1;3,0009;29
1;3,0009;29
1;4,7655;46
1;4,7655;46
1;0,1036;1
1;0,1036;1
1;0,1036;1
1;0,1036;1
1;0,1036;1
1;3,626;35
1;3,1083;30
0;3,1088;30
0;6,0122;58
0;5,7023;55
1;5,6037;54
0;5,6037;54
1;3,0107;29
1;3,5315;34
0;3,3245;32
1;2,7027;26
0;2,7035;26
1;2,8075;27
1;0,104;1
0;5,2002;50
0;5,2002;50
1;0,2081;2
1;5,2033;50
1;5,2034;50
1;0,1041;1
1;3,7477;36
1;3,019;29
1;2,6039;25
1;5,1039;49
1;5,1039;49
0;5,9385;57
1;5,5233;53
0;5,0024;48
0;5,4193;52
1;2,5025;24
1;2,5025;24
1;2,5025;24
1;2,5026;24
1;3,546;34
0;4,1761;40
1;5,5337;53
0;3,1324;30
1;2,5086;24
1;2,4041;23
0;2,8242;27
1;0,1046;1
1;2,5104;24
1;3,0347;29
0;3,0347;29
0;2,4069;23
0;4,5002;43
0;4,5002;43
0;2,3031;22
1;2,3031;22
0;3,0375;29
0;2,4099;23
0;2,4099;23
0;2,6198;25
1;2,6198;25
1;4,7165;45
1;2,5155;24
1;2,9391;28
1;2,52;24
0;2,1002;20
1;2,1002;20
1;4,5206;43
0;4,2073;40
1;2,1037;20
0;4,1034;39
1;4,1053;39
0;4,9476;47
1;2,1056;20
1;4,001;38
1;2,8437;27
1;4,0053;38
0;2,2141;21
1;2,0033;19
0;2,1097;20
1;3,1655;30
1;2,5328;24
1;2,428;23
0;3,8013;36
0;5,9209;56
0;1,9035;18
0;2,221;21
1;2,5392;24
1;2,8568;27
1;3,7044;35
0;2,9643;28
1;3,9185;37
0;2,4359;23
0;2,5426;24
1;3,6025;34
1;2,3317;22
1;2,6502;25
1;3,6045;34
1;3,9227;37
1;2,5446;24
1;2,8628;27
1;3,7113;35
1;2,8654;27
1;5,2007;49
1;2,0179;19
1;5,5233;52
1;1,8058;17
1;2,3388;22
1;1,702;16
0;2,0217;19
0;5,0024;47
0;3,4065;32
0;3,8334;36
0;3,8334;36
1;4,9007;46
1;4,9007;46
1;1,7051;16
1;1,9188;18
1;4,9036;46
1;1,8126;17
1;2,1332;20
1;1,6005;15
0;5,0153;47
0;3,202;30
0;1,7082;16
1;1,6015;15
0;3,2041;30
0;3,2041;30
0;4,7004;44
1;3,739;35
1;2,03;19
1;3,5258;33
1;3,2055;30
0;1,7104;16
1;2,5659;24
1;3,1014;29
1;2,0327;19
1;3,2097;30
0;2,0359;19
1;4,5024;42
0;4,5028;42
1;1,7161;16
1;1,717;16
1;3,2194;30
1;3,4343;32
0;5,9041;55
1;1,9347;18
0;2,9037;27
1;1,9365;18
1;1,6141;15
1;3,4473;32
1;1,5084;14
1;1,7239;16
0;5,603;52
1;1,5092;14
0;1,7256;16
1;3,1277;29
1;2,805;26
1;2,805;26
1;2,914;27
1;2,914;27
1;1,5116;14
1;2,8073;26
1;2,8075;26
0;2,8075;26
0;3,1324;29
1;4,9759;46
0;3,4626;32
1;1,8396;17
1;1,8396;17
0;2,7055;25
1;4,0053;37
0;5,5225;51
0;5,5225;51
0;1,5162;14
1;5,2001;48
1;5,2002;48
1;5,2002;48
0;2,7089;25
0;2,7099;25
0;2,7099;25
0;2,7099;25
1;4,0115;37
1;3,9037;36
1;3,9047;36
1;2,8202;26
1;2,6039;24
1;3,9071;36
0;1,4115;13
1;2,7147;25
0;3,8013;35
1;5,2134;48
1;2,7161;25
1;2,8263;26
1;3,9136;36
1;3,1527;29
1;1,4139;13
1;2,5026;23
1;2,5026;23
0;1,5236;14
1;2,9391;27
1;4,3557;40
1;3,7035;34
0;3,7035;34
0;1,4165;13
0;1,4165;13
0;1,4165;13
0;4,9033;45
0;3,7053;34
1;1,6353;15
0;4,9077;45
1;4,9079;45
1;3,7083;34
0;1,4179;13
0;4,802;44
1;2,9471;27
0;1,5284;14
1;3,0585;28
0;3,7143;34
1;1,3111;12
1;1,3114;12
1;2,4059;22
0;4,7026;43
1;1,4223;13
1;1,4226;13
0;1,4226;13
1;3,5019;32
1;1,2041;11
0;3,8334;35
1;3,5049;32
0;3,6145;33
0;2,3002;21
1;1,424;13
0;2,3013;21
1;1,4247;13
1;1,4247;13
1;1,4247;13
1;1,4247;13
1;4,7125;43
1;1,5347;14
1;1,5347;14
1;1,4253;13
1;4,6068;42
0;1,2068;11
1;1,3167;12
1;1,3167;12
0;3,4018;31
1;1,2075;11
1;2,4155;22
1;4,5021;41
1;3,6238;33
1;2,6361;24
1;4,5043;41
1;5,603;51
0;5,6037;51
1;4,6152;42
1;3,4082;31
1;4,5113;41
1;4,5115;41
1;1,101;10
1;1,4314;13
0;1,4314;13
0;1,4314;13
0;2,5328;23
1;1,3223;12
1;3,4165;31
1;2,5354;23
1;2,5354;23
1;2,5354;23
1;2,5354;23
1;2,5354;23
1;2,5354;23
1;2,5354;23
1;4,4102;40
1;4,5206;41
1;1,4334;13
0;3,639;33
0;3,7523;34
1;2,2075;20
1;1,3246;12
0;3,202;29
1;3,6453;33
0;2,4307;22
0;2,1002;19
1;1,2162;11
1;4,2039;38
1;1,2174;11
1;1,3282;12
0;3,6537;33
1;2,1037;19
0;3,2121;29
1;3,1014;28
0;4,5418;41
1;3,3245;30
1;3,3245;30
0;4,1004;37
1;1,2193;11
1;1,2193;11
1;1,2193;11
1;5,1003;46
0;5,1028;46
1;5,104;46
1;5,104;46
1;2,4422;22
0;6,4397;58
0;6,4397;58
1;3,1093;28
0;3,3319;30
1;1,1109;10
1;5,2221;47
0;3,0002;27
0;3,0002;27
1;3,0007;27
0;3,1124;28
1;3,0018;27
1;5,003;45
1;1,2231;11
1;5,1172;46
1;4,0053;36
0;1,1126;10
1;1,1126;10
0;3,338;30
0;3,338;30
1;5,0072;45
1;5,0072;45
1;1,224;11
1;5,0073;45
1;4,0061;36
0;2,4484;22
1;1,1131;10
0;1,1131;10
1;1,1131;10
0;4,9002;44
1;1,1141;10
1;1,1141;10
1;2,0056;18
0;3,1199;28
1;3,1199;28
1;1,1144;10
1;1,226;11
1;1,1146;10
1;1,1146;10
0;3,0098;27
0;3,0098;27
0;4,4591;40
1;3,0121;27
0;2,0082;18
1;3,1247;28
0;2,1209;19
0;2,9037;26
1;3,9099;35
1;2,2346;20
1;1,1174;10
1;3,1291;28
1;1,9005;17
0;3,019;27
0;3,019;27
0;4,8106;43
1;1,1189;10
1;1,1189;10
1;1,1189;10
1;3,8044;34
1;1,119;10
1;3,0221;27
1;1,0081;9
1;1,0082;9
1;2,8011;25
1;1,0085;9
1;1,1206;10
1;1,1206;10
1;2,8016;25
1;3,0266;27
0;2,0184;18
1;4,3742;39
1;2,1313;19
1;5,6106;50
0;5,5003;49
0;5,5003;49
1;1,0103;9
0;6,4027;57
1;2,1343;19
1;2,9225;26
1;1,1242;10
1;1,0119;9
1;1,0122;9
1;1,0122;9
1;2,9249;26
1;4,5004;40
1;3,6005;32
0;5,626;50
0;1,0127;9
0;1,0127;9
1;1,1253;10
1;1,0128;9
1;1,013;9
1;1,9138;17
0;1,0132;9
1;1,0132;9
0;4,5043;40
0;2,7029;24
1;2,8167;25
1;2,7055;24
0;2,8187;25
0;4,7362;42
0;2,03;18
0;2,03;18
1;1,0152;9
1;3,8356;34
1;3,8356;34
1;1,8058;16
0;4,4022;39
1;3,839;34
1;3,9548;35
1;3,8427;34
1;3,0516;27
1;0,9043;8
1;2,0347;18
1;3,1655;28
1;3,6183;32
1;4,9759;44
1;0,9048;8
1;0,9054;8
1;1,0186;9
0;6,0004;53
1;3,6238;32
1;1,0192;9
0;1,0194;9
1;1,0194;9
1;1,0194;9
1;1,0194;9
1;1,0194;9
1;0,9062;8
1;4,3045;38
1;3,0585;27
0;5,1007;45
0;5,1007;45
0;3,1747;28
0;3,4015;30
0;5,1028;45
1;0,9072;8
0;5,2167;46
1;4,3138;38
0;4,5418;40
1;0,9092;8
1;3,7511;33
1;0,9094;8
0;2,6158;23
1;2,5025;22
1;2,5025;22
1;1,9347;17
1;0,9108;8
0;1,8217;16
0;1,8217;16
1;6,604;58
0;1,7082;15
0;5,808;51
1;3,6449;32
0;2,6198;23
1;1,9366;17
1;2,5086;22
0;5,1328;45
1;2,0536;18
1;0,9132;8
1;3,3117;29
1;6,5117;57
0;4,9127;43
0;4,4591;39
1;0,9149;8
1;0,9149;8
1;0,9149;8
1;0,9149;8
1;2,6304;23
0;1,6015;14
1;4,8064;42
1;2,5177;22
0;3,4343;30
0;2,7476;24
1;1,7175;15
0;3,3218;29
1;0,9165;8
0;0,917;8
1;4,7009;41
0;0,9174;8
0;2,4088;21
1;1,7206;15
0;3,2121;28
1;3,2124;28
0;3,9015;34
0;0,8033;7
1;4,1318;36
1;6,2004;54
0;6,2004;54
0;3,1014;27
1;0,8046;7
1;3,1035;27
1;5,4042;47
0;1,6101;14
1;2,3004;20
1;4,6009;40
1;4,6009;40
1;0,9202;8
1;0,9202;8
1;2,3013;20
1;2,3013;20
1;2,3013;20
1;3,9123;34
1;3,109;27
0;6,3352;55
0;6,3352;55
1;3,8013;33
1;2,5351;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;2,5354;22
1;3,8044;33
1;0,8071;7
0;6,8047;59
1;3,0002;26
1;4,5021;39
1;4,5022;39
1;4,5023;39
1;2,4255;21
1;2,5415;22
1;0,8092;7
1;4,5094;39
0;4,6251;40
0;4,7418;41
1;1,5035;13
0;3,7013;32
0;1,6199;14
0;3,1247;27
1;3,7044;32
0;3,7053;32
1;5,2111;45
1;3,7057;32
0;3,7057;32
1;4,4018;38
1;3,1277;27
0;6,6055;57
0;1,6225;14
0;6,7229;58
1;5,1007;44
1;1,5072;13
1;3,0149;26
1;5,1049;44
0;2,4368;21
1;4,4114;38
0;2,9033;25
1;3,6005;31
1;3,6007;31
1;0,8131;7
0;0,8131;7
0;2,4394;21
1;1,5106;13
1;1,5106;13
1;3,0213;26
1;2,3241;20
1;3,6025;31
0;1,5109;13
1;4,7655;41
0;5,813;50
0;4,303;37
1;2,2102;19
0;0,8144;7
1;0,8144;7
1;4,305;37
0;5,7024;49
0;5,7024;49
1;3,6103;31
1;5,1269;44
1;0,8157;7
1;0,816;7
1;3,1477;27
1;3,1478;27
1;3,1478;27
1;1,6322;14
0;3,6145;31
1;2,4491;21
0;2,3326;20
1;5,1335;44
1;2,2176;19
1;5,6025;48
0;5,6037;48
1;3,5024;30
0;2,2182;19
1;0,8173;7
1;0,8173;7
0;2,9196;25
1;2,1026;18
1;2,1027;18
0;3,5049;30
1;3,5049;30
1;2,1037;18
1;0,8182;7
1;3,5077;30
0;4,9127;42
0;1,404;12
1;1,404;12
1;5,5004;47
1;1,5215;13
1;2,1075;18
1;1,4053;12
1;2,2275;19
1;6,802;58
1;6,802;58
0;3,4012;29
0;3,4015;29
0;2,2291;19
0;2,2296;19
0;2,2296;19
0;0,7045;6
1;0,7045;6
1;2,1143;18
1;2,1143;18
1;5,5225;47
1;2,7027;23
1;1,4103;12
0;6,8169;58
0;1,5284;13
1;1,5284;13
0;1,5284;13
0;1,5284;13
1;2,1173;18
1;0,7059;6
0;4,0007;34
0;4,0007;34
0;5,4139;46
0;1,4124;12
0;3,5315;30
1;0,7063;6
0;4,0029;34
1;2,0016;17
1;3,4149;29
1;1,4133;12
1;1,4133;12
1;4,0053;34
0;3,5344;30
0;3,5344;30
0;3,5344;30
1;1,4139;12
1;2,9458;25
0;2,7103;23
1;4,0069;34
1;1,4145;12
1;1,4145;12
1;2,1218;18
1;5,3053;45
1;3,3013;28
1;0,7075;6
1;0,7075;6
0;5,4246;46
1;1,4155;12
1;1,4156;12
1;4,6009;39
1;4,8369;41
1;2,0058;17
0;3,6582;31
1;2,2422;19
0;4,6029;39
0;4,6029;39
1;4,8409;41
1;1,4169;12
1;1,4169;12
0;5,3151;45
0;5,3151;45
1;2,009;17
1;2,009;17
0;5,2001;44
1;0,7093;6
1;0,7093;6
1;0,7093;6
1;2,6018;22
0;5,204;44
1;2,129;18
0;0,7102;6
1;6,5109;55
1;2,2499;19
1;3,3165;28
1;2,0139;17
1;4,5021;38
1;2,1326;18
1;2,6067;22
1;1,4226;12
1;1,4226;12
1;1,4227;12
1;4,507;38
1;2,0172;17
1;3,2038;27
1;4,5094;38
0;5,1028;43
1;0,7121;6
1;0,7121;6
1;0,7121;6
1;0,7121;6
1;2,0181;17
1;1,4247;12
1;0,7126;6
1;0,7126;6
1;0,7126;6
0;6,5365;55
0;2,6158;22
1;2,6158;22
1;3,9238;33
1;3,9238;33
1;3,2124;27
1;4,4038;37
1;2,5025;21
0;3,3368;28
0;5,0057;42
1;1,3111;11
1;1,3111;11
1;2,0268;17
1;2,0268;17
1;2,0268;17
1;0,7157;6
1;0,7157;6
0;1,4314;12
1;0,7157;6
0;6,203;52
1;3,1017;26
0;6,802;57
1;4,655;39
0;2,03;17
0;2,03;17
1;3,7044;31
0;2,0315;17
1;1,3147;11
1;5,0198;42
1;3,1076;26
0;4,303;36
0;4,303;36
1;4,0651;34
0;4,3044;36
0;2,0328;17
0;2,0328;17
1;1,9137;16
1;5,5019;46
0;2,6322;22
1;1,3167;11
1;1,3167;11
1;1,3167;11
0;5,8657;49
1;3,8313;32
1;3,7117;31
0;0,7187;6
1;2,6364;22
0;4,9143;41
0;1,9178;16
1;2,0379;17
1;3,3569;28
1;2,5177;21
1;3,1191;26
1;1,3197;11
0;4,2001;35
1;6,0004;50
1;6,0008;50
1;3,8406;32
0;5,5211;46
1;4,2025;35
1;4,8035;40
1;4,2044;35
1;3,6045;30
0;3,6045;30
1;5,4075;45
1;4,2073;35
0;1,2026;10
0;4,8105;40
0;3,6095;30
1;1,9253;16
1;1,9253;16
0;3,0098;25
1;2,4088;20
1;2,5294;21
0;4,2165;35
0;4,2165;35
0;2,4099;20
0;4,4591;37
0;4,4591;37
1;0,6026;5
1;1,8082;15
1;1,9293;16
1;1,9293;16
0;2,5328;21
1;4,704;39
1;2,413;20
1;1,9305;16
1;1,9305;16
1;2,5354;21
1;2,5354;21
1;2,5354;21
1;2,5354;21
1;2,5354;21
1;2,5354;21
1;2,5354;21
1;1,3285;11
1;1,2082;10
0;1,2082;10
1;3,5049;29
1;3,5049;29
1;3,5049;29
0;5,8015;48
0;1,2089;10
1;1,9347;16
1;0,6047;5
1;3,5077;29
1;0,6048;5
1;4,3557;36
1;0,605;5
0;5,204;43
1;2,5415;21
1;2,4208;20
1;0,6053;5
1;0,6053;5
1;0,6053;5
1;0,6053;5
1;0,6053;5
1;0,6053;5
1;3,1476;26
1;3,1478;26
1;5,208;43
1;2,3013;19
1;2,5446;21
1;2,3031;19
0;0,6061;5
1;3,1527;26
0;4,1228;34
1;2,5468;21
1;1,2128;10
1;4,0029;33
1;1,2137;10
1;0,6069;5
1;0,6069;5
1;2,428;20
1;1,8217;15
1;0,6074;5
1;4,1314;34
0;6,8047;56
1;5,1039;42
1;2,431;20
0;1,702;14
0;1,702;14
0;1,702;14
0;1,702;14
1;0,6079;5
1;0,6081;5
1;0,6081;5
1;3,0407;25
0;6,2034;51
0;2,9196;24
0;2,9196;24
0;4,5023;37
0;4,5028;37
1;0,6085;5
1;1,2173;10
1;5,7216;47
1;3,4091;28
1;0,609;5
1;0,609;5
1;0,609;5
1;0,609;5
1;0,609;5
1;0,609;5
0;2,8016;23
1;3,6555;30
0;3,5344;29
0;1,2193;10
1;3,5364;29
1;2,8055;23
0;3,9041;32
0;1,8302;15
1;0,6101;5
1;1,7083;14
1;0,6102;5
1;0,6102;5
1;0,6102;5
0;2,8073;23
1;1,8309;15
1;2,8075;23
1;1,8314;15
0;7,2047;59
0;1,7097;14
1;1,2217;10
1;0,6109;5
1;0,6109;5
1;0,6109;5
1;0,6109;5
1;0,6109;5
1;4,7655;39
0;5,8657;48
1;2,2001;18
0;2,8113;23
1;0,6112;5
1;0,6112;5
1;0,6112;5
1;0,6112;5
0;4,8903;40
1;5,5019;45
1;5,5019;45
1;1,2228;10
1;2,9353;24
0;0,6116;5
1;0,6116;5
1;0,6116;5
1;0,6116;5
1;2,8136;23
1;3,0585;25
1;1,7132;14
1;1,224;10
1;3,3062;27
1;2,9391;24
1;2,9391;24
0;2,9391;24
0;6,0008;49
1;0,6124;5
1;1,2255;10
1;4,9031;40
1;4,9031;40
1;3,8002;31
1;3,8013;31
1;1,7171;14
1;1,7175;14
0;2,331;19
1;4,0489;33
1;5,4001;44
1;3,4365;28
1;2,9458;24
1;4,5418;37
1;2,3326;19
1;1,7188;14
0;1,1051;9
1;2,2102;18
0;2,7024;22
0;2,7024;22
0;6,5109;53
1;6,5109;53
0;4,9143;40
1;1,7206;14
1;1,7206;14
1;1,7206;14
1;1,7206;14
1;5,4095;44
1;2,3373;19
0;0,6151;5
1;0,6151;5
1;4,307;35
0;4,8001;39
1;1,7233;14
1;2,9547;24
1;2,9547;24
1;2,7089;22
1;1,7248;14
1;2,2176;18
0;3,2035;26
1;2,8345;23
1;4,3138;35
0;1,1103;9
0;1,1103;9
1;1,1103;9
0;3,7013;30
1;2,221;18
1;1,1108;9
1;1,1109;9
1;1,1109;9
0;3,7032;30
1;2,7164;22
1;1,1113;9
1;3,7044;30
1;1,1118;9
0;4,2007;34
0;5,9306;48
1;3,7079;30
0;1,1126;9
1;1,1126;9
1;1,1131;9
1;2,1026;17
1;3,7117;30
0;2,1037;17
1;2,2275;18
1;1,6089;13
0;1,1144;9
1;1,1144;9
1;2,6009;21
1;3,7163;30
0;6,8169;55
1;3,8427;31
1;3,2251;26
1;3,2253;26
1;3,1014;25
0;3,1019;25
1;4,2206;34
1;4,2206;34
0;7,0782;57
1;1,1181;9
0;1,1183;9
1;2,7338;22
1;1,1187;9
1;1,1187;9
1;1,1189;9
1;1,1189;9
1;1,1189;9
0;2,7351;22
0;2,6108;21
1;1,119;9
1;1,119;9
1;1,119;9
0;3,7302;30
1;3,7302;30
0;4,6008;37
0;4,6008;37
1;2,1147;17
1;3,36;27
1;4,1067;33
1;5,1038;41
0;1,6189;13
1;5,1059;41
1;3,6118;29
1;3,6118;29
0;2,2423;18
1;3,617;29
0;1,6215;13
1;1,6215;13
1;3,1199;25
0;1,6225;13
1;1,6225;13
1;1,6225;13
1;1,6225;13
0;2,6242;21
0;6,5007;52
0;2,5003;20
0;6,5014;52
1;2,626;21
0;1,6259;13
1;1,6259;13
1;3,1274;25
0;7,0054;56
0;2,0016;16
1;1,5012;12
1;3,1286;25
0;5,1328;41
1;3,5056;28
0;6,5109;52
1;2,129;17
1;2,1294;17
1;2,0046;16
0;3,0098;24
1;2,5086;20
1;2,5086;20
0;5,5211;44
1;2,5101;20
1;5,9003;47
1;2,6364;21
1;2,6364;21
1;3,0131;24
1;1,5067;12
1;3,0144;24
0;6,4071;51
